Fecha y hora,Departamento,JurisdicciÆn ,Tipo de siniestro,Veh–culo,Rol,Edad,Sexo,Fallecido a los (D–as),Otro veh–culo,Lugar del Siniestro,0.0,0.0
09/09/2013 19:45,COLONIA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,29,M,0,MOTO,JOSE BATLLE Y ORDOÛEZ esq. AUSTRIA,-34.3024483,-57.2345695
10/09/2013 17:58,FLORES,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,20,M,0,CAMION,Ruta 14 Km. 158,-33.882031,-57.06358909999999
10/09/2013 17:58,FLORES,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,15,M,0,CAMION,Ruta 14 Km. 158,-33.882031,-57.06358909999999
11/09/2013 15:10,SAN JOSE,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,11,F,1,AUTO,Ruta 1 km 47,-34.7536068,-56.4131806
12/09/2013 20:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,49,M,1,AUTO,DOCTOR POUEY esq. JUAN ORTIZ,-34.516667,-56.28333300000001
13/09/2013 06:50,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,64,M,0,CAMION,RUTA INTERBALNEARIA Km. 25.800,-34.7900943,-55.92794
14/09/2013 10:10,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,45,M,1,OMNIBUS,AVENIDA OCHO DE OCTUBRE esq. AVENIDA DIECIOCHO DE JULIO,-34.9011127,-56.16453139999999
14/09/2013 11:20,RIO NEGRO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,72,M,3,AUTO,RUTA PUENTE PUERTO esq. CAMINO AL RIO URUGUAY,-33.1157684,-58.3003082
15/09/2013 08:42,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,59,M,0,,RAMBLA O HIGGINS esq. GRITO DE GLORIA,-34.8906634,-56.087034
15/09/2013 20:24,SORIANO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,36,F,0,AUTO,RUTA 2 km. 261,-33.5641819,-57.73615100000001
15/09/2013 20:24,SORIANO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,29,F,0,AUTO,RUTA 2 km. 261,-33.5641819,-57.73615100000001
15/09/2013 20:24,SORIANO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,4,F,1,AUTO,RUTA 2 km. 261,-33.5641819,-57.73615100000001
15/09/2013 20:24,SORIANO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,29,M,0,AUTO,RUTA 2 km. 261,-33.5641819,-57.73615100000001
16/09/2013 00:00,LAVALLEJA,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,31,M,0,AUTO,DOMINGO PEREZ esq. JOSE ELLAURI,-34.0040354,-54.9611836
16/09/2013 21:10,TACUAREMBO,NACIONAL,DESPISTE,AUTO,CONDUCTOR,51,M,0,,RUTA 5 km. 334.3,-31.7063755,-56.0057081
17/09/2013 19:55,TACUAREMBO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,37,M,1,MOTO,RUTA 26 km. 347,-31.7361869,-55.99260630000001
18/09/2013 10:35,SAN JOSE,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,N,M,1,MOTO,BOREAL esq. GOLET,-34.7672806,-56.3685303
18/09/2013 13:20,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,CAMION,CONDUCTOR,63,M,0,AUTO,AVENIDA ALFONSINA STORNI esq. MARIA EUGENIA VAZ FERREIRA,-34.8856494,-56.2618683
18/09/2013 16:06,CANELONES,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,60,F,5,AUTO,AVENIDA RACINE esq. AVENIDA DE LAS AMERICAS,-34.516667,-56.28333300000001
19/09/2013 20:30,MONTEVIDEO,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,32,M,1,,JOSE MARIA BUYO esq. FRANCISCA GONZALEZ BARROSO,-34.8168019,-56.1332792
20/09/2013 16:20,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,78,M,1,AUTO,VILARDEBO esq. ARROYO GRANDE,-34.8752527,-56.1895135
20/09/2013 21:55,CANELONES,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,71,M,1,,PAYSANDU esq. WILSON FERREIRA,-34.516667,-56.28333300000001
22/09/2013 01:55,FLORIDA,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,55,M,1,MOTO,RAMAL RUTA 5 km. 98,-34.1,-56.21666699999999
22/09/2013 10:25,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,48,F,1,CAMION,RUTA DE ACCESO esq. AVENIDA DOCTOR SANTIN CARLOS ROSSI,-34.9011127,-56.16453139999999
23/09/2013 16:44,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,81,M,4,AUTO,GRECIA esq. BERNA,-34.8775733,-56.2561115
24/09/2013 12:45,SAN JOSE,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,24,F,1,CAMION,CONSTITUCION esq. 25 DE AGOSTO,-34.411111,-56.40583299999999
25/09/2013 14:10,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,88,F,1,OMNIBUS,COLONIA esq. EDUARDO ACEVEDO,-34.9072884,-56.1743876
27/09/2013 17:50,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,62,M,0,MOTO,LOS NOGALES esq. LAS ALELIES,-34.9011127,-56.16453139999999
28/09/2013 01:55,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,0,OMNIBUS,AVENIDA GENERAL EUGENIO GARZON esq. CAMINO CARMELO COLMAN,-34.7999123,-56.21912680000001
28/09/2013 18:15,CANELONES,DEPARTAMENTAL,CAIDA,AUTO,PASAJERO,10,M,0,,ANDRES LECUNA esq. RUTA 11,-34.5214738,-56.2999351
30/09/2013 01:29,MALDONADO,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,58,M,0,CAMION ESTAC.,AV. CAMINO DE LOS GAUCHOS esq. CARACARA,-34.6277617,-54.9611836
30/09/2013 22:18,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,53,M,0,OMNIBUS,RIO NEGRO esq. SAN JOSE,-34.9011127,-56.16453139999999
01/10/2013 22:00,RIVERA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,28,F,0,AUTO,GENERAL JUAN ANTONIO LAVALLEJA esq. DANIEL FERNANDEZ CRESPO,-30.9067402,-55.5371895
02/10/2013 06:45,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,31,M,1,CAMIONETA,DOCTOR CARLOS MARIA DE PENA esq. OBERA,-34.8449959,-56.2256864
02/10/2013 12:29,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,31,F,0,OMNIBUS,AVENIDA JOSE BELLONI esq. HELVECIA,-34.8248366,-56.1368625
02/10/2013 20:00,CANELONES,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,53,F,0,CAMIONETA,MAR DE AJO esq. AVENIDA SECCO GARCIA,-34.516667,-56.28333300000001
02/10/2013 21:10,DURAZNO,NACIONAL,DESPISTE,AUTO,PASAJERO,51,F,1,,RUTA 6 km. 212,-32.9650178,-55.44167460000001
03/10/2013 14:45,RIVERA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,62,M,0,OMNIBUS,RUTA 30 km. 235,-31.1696457,-55.8398259
03/10/2013 16:55,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,1,CAMIONETA,RUTA 11 km. 100,-34.5214738,-56.2999351
04/10/2013 09:50,SALTO,DEPARTAMENTAL,DESPISTE,AUTO,PASAJERO,59,M,0,,CAMINO VECINAL A 1 km DE RUTA 31 KM 160,-31.3405495,-57.8273888
05/10/2013 19:30,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,1,MOTO,CONTINUACION 17 METROS Y 5,-34.516667,-56.28333300000001
05/10/2013 20:20,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,62,M,0,AUTO,RUTA 11 km. 142.700,-34.5214738,-56.2999351
06/10/2013 06:24,CERRO LARGO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,29,M,1,,GENERAL JUSTINO MUNIZ esq. MANUEL A. LESTIDO,-32.3647804,-54.1690788
06/10/2013 20:06,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,40,M,0,AUTO,AVENIDA BOLIVIA esq. DOCTOR ELIAS REGULES,-34.8327263,-56.2143223
08/10/2013 01:41,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,AUTO,VERONA esq. AGRIGENTO,-34.8748214,-56.0868778
08/10/2013 10:44,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,45,F,9,CAMION,AVENIDA ANTONIO LUSSICH esq. FIRENSE,-34.6277617,-54.9611836
10/10/2013 02:20,FLORIDA,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,42,M,0,CAMION ESTAC.,GENERAL JOSE G. ARTIGAS  esq. TIMOTEO APARICIO,-34.1015481,-56.22940329999999
10/10/2013 19:07,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,MOTO,CONDUCTOR,18,M,0,PEATON,VERDUN esq. CAMINO CIBILS,-34.8627476,-56.268929
11/10/2013 06:00,PAYSANDU,NACIONAL,DESPISTE,AUTO,CONDUCTOR,47,M,0,,RUTA 3 km. 390,-32.3030185,-58.0430716
11/10/2013 21:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,71,M,0,CAMIONETA,RUTA 7 km. 71.500,-34.5214738,-56.2999351
13/10/2013 06:20,CANELONES,NACIONAL,DESPISTE,MOTO,CONDUCTOR,56,M,0,,RUTA 35 km. 59.500,-34.7174582,-55.69052680000001
16/10/2013 21:58,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,40,M,1,AUTO,AVENIDA JOSE PEDRO VARELA esq. CAMINO CORRALES,-34.86139070000001,-56.1408341
16/10/2013 22:00,SAN JOSE,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,49,M,0,CAMION,RUTA 1 km. 38,-34.7536068,-56.4131806
19/10/2013 16:30,MALDONADO,NACIONAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,61,M,0,,RUTA 9 km. 125.500,-34.7336343,-54.9965384
19/10/2013 18:00,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,54,M,1,,CAMINO DON BOSCO esq. PASAJE B --VILLA GARCIA NORTE--,-34.9011127,-56.16453139999999
20/10/2013 01:15,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,18,F,1,AUTO,PEDRO ZUFRIATEGUI esq. CALLE 4,-34.8979558,-54.9705544
20/10/2013 03:05,MONTEVIDEO,NACIONAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,38,M,0,,RUTA 5 esq. CAMINO DE LAS TROPAS --CERRO NORTE - LA PALOMA--,-34.860278,-56.268333
20/10/2013 13:50,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,75,M,1,CAMIONETA,GUAYABO esq. MINAS,-34.9027992,-56.1810337
20/10/2013 18:10,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,11,F,0,AUTO,RUTA 9 km. 66,-34.6946229,-55.5316155
21/10/2013 18:30,SORIANO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,47,F,18,MOTO,HECTOR SAAVEDRA esq. SORIANO,-33.410309,-58.33144000000001
22/10/2013 10:50,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,43,M,0,AUTO,GENERAL APARICIO SARAVIA esq. BOTICELLI,-34.6277617,-54.9611836
22/10/2013 11:00,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,1,AUTO,AVENIDA ESPAÛA esq. AVENIDA JOAQUIN DE VIANA (EX ARTIGAS),-34.911541,-54.9643211
22/10/2013 21:30,ROCHA,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,27,M,0,MOTO,CALLE DE ACCESO BARRIO PEREIRA,0.0,0.0
24/10/2013 00:40,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,0,AUTO,AVENIDA JOSE BELLONI esq. CAMINO GENERAL LEANDRO GOMEZ,-34.9011127,-56.16453139999999
24/10/2013 22:00,MONTEVIDEO,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,32,M,6,CAMION ESTAC.,CAMINO EDISON esq. LUCRECIO,-34.8222349,-56.2128923
25/10/2013 19:30,LAVALLEJA,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,48,M,2,,CAMINO VECINAL DE PARAJE SAUCE,-34.0040354,-54.9611836
26/10/2013 03:10,CANELONES,DEPARTAMENTAL,DESPISTE,MOTO,PASAJERO,17,M,0,,CAMINO EL GALLO  esq. EUDORO MELLO,-34.516667,-56.28333300000001
26/10/2013 05:00,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,27,F,2,AUTO,HUM esq. FRANCISCO DE LEMOS,-34.9011127,-56.16453139999999
26/10/2013 11:20,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,1,OMNIBUS,CAMINO CARRASCO esq. CAMINO PAVIA,-34.8653679,-56.0869502
26/10/2013 22:30,COLONIA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,27,M,1,BICICLETA,OCHO DE OCTUBRE esq. CALERA DE LAS HUERFANAS,-33.8798599,-57.3675804
27/10/2013 02:15,LAVALLEJA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,24,M,0,CAMIONETA,RUTA 39 km. 101,-34.1274059,-54.8272973
27/10/2013 15:20,ARTIGAS,NACIONAL,DESPISTE,AUTO,PASAJERO,1,M,0,,RUTA 30 km. 167,-30.4211287,-56.4708226
27/10/2013 23:30,CANELONES,NACIONAL,DESPISTE,AUTO,PASAJERO,25,F,1,,RUTA 11 km. 158,-34.5214738,-56.2999351
28/10/2013 14:00,MALDONADO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,81,M,0,CAMION,RUTA 9 esq. RUTA 104,-34.6277617,-54.9611836
28/10/2013 14:00,MALDONADO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,78,F,0,CAMION,RUTA 9 esq. RUTA 104,-34.6277617,-54.9611836
28/10/2013 16:40,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,73,F,2,OMNIBUS,GUADALUPE esq. AVENIDA GENERAL GARIBALDI,-34.8782213,-56.1748634
28/10/2013 19:30,CERRO LARGO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,41,M,0,CAMION,RUTA 26 esq. RUTA 7,-32.8386612,-54.7619209
29/10/2013 07:45,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,0,CAMION,INDIO MIGUEL esq. FRATERNIDAD,-34.6277617,-54.9611836
29/10/2013 14:30,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,23,M,0,CAMION,POLONIA esq. SUECIA,-34.8830521,-56.25618069999999
29/10/2013 22:20,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,44,M,1,OMNIBUS,DOCTOR POUEY esq. TALCA,-34.7167326,-56.224484
01/11/2013 07:15,PAYSANDU,NACIONAL,DESPISTE,AUTO,PASAJERO,30,M,0,,RUTA 90 km. 81.100,-32.3588079,-57.9271214
02/11/2013 21:30,CANELONES,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,59,M,0,,MIGUEL FURRIOL esq. GENERAL ARTIGAS,-34.5256455,-56.2801743
03/11/2013 02:55,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,39,M,0,,RAMBLA DOCTOR BALTASAR BRUM esq. INGENIERO JUAN ALBERTO CAPURRO,-34.869722,-56.211389
03/11/2013 09:40,MALDONADO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,29,M,0,,CAMINO LOS FLAMENCOS,-34.8797974,-54.9876227
04/11/2013 15:00,MALDONADO,DEPARTAMENTAL,DESPISTE,AUTO,PASAJERO,28,M,0,,BENITO NARDONE esq. AREQUITA,-34.6277617,-54.9611836
04/11/2013 23:15,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,36,F,1,AUTO,COIMBRA esq. AVENIDA GENERAL JOSE MARIA PAZ,-34.9011127,-56.16453139999999
08/11/2013 01:00,CANELONES,DEPARTAMENTAL,ATROPELLO DE PEATON,MOTO,PEATON,61,M,0,MOTO,ELIAS REGULES esq. COSTA RICA,-34.516667,-56.28333300000001
08/11/2013 13:15,PAYSANDU,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,12,AUTO,AVENIDA SORIANO esq. DOCTOR JOSE VEROCAY,-32.3271599,-58.0739098
08/11/2013 17:25,LAVALLEJA,NACIONAL,COLISION ENTRE VEHICULOS,OMNIBUS,PASAJERO,61,F,1,CAMION,RUTA 8 km. 162,-34.3779782,-55.2527051
08/11/2013 17:25,LAVALLEJA,NACIONAL,COLISION ENTRE VEHICULOS,OMNIBUS,PASAJERO,71,F,2,CAMION,RUTA 8 km. 162,-34.3779782,-55.2527051
09/11/2013 07:00,RIO NEGRO,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,19,M,1,,DIECIOCHO DE JULIO esq. SIN NOMBRE,0.0,0.0
09/11/2013 17:20,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,80,M,18,MOTO,ZABALA esq. BULEVAR ARTIGAS,-34.516667,-56.28333300000001
09/11/2013 18:00,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,86,M,3,CAMIONETA,VEINTIUNO DE SETIEMBRE esq. FRANCISCO VIDAL,-34.919248,-56.1500288
09/11/2013 19:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,47,M,0,BICICLETA,AVENIDA DE LAS AMERICAS esq. AVENIDA A LA PLAYA,-34.516667,-56.28333300000001
09/11/2013 19:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,52,M,0,MOTO,AVENIDA DE LAS AMERICAS esq. AVENIDA A LA PLAYA,-34.516667,-56.28333300000001
09/11/2013 20:30,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,16,M,0,MOTO,CAMINO PASO DE LA ESPAÛOLA esq. ARGOS,-34.8004112,-56.1229897
09/11/2013 20:30,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,0,MOTO,CAMINO PASO DE LA ESPAÛOLA esq. ARGOS,-34.8004112,-56.1229897
10/11/2013 03:20,MALDONADO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,21,M,3,,PASAJE LAS ROSAS casi El Basurero,-34.6277617,-54.9611836
10/11/2013 05:35,COLONIA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,31,M,0,MOTO,RUTA 52 Km 122.100,-34.3363509,-57.2593591
10/11/2013 05:35,COLONIA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,27,M,0,MOTO,RUTA 52 Km 122.100,-34.3363509,-57.2593591
13/11/2013 21:20,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,60,M,0,OMNIBUS,RUTA 6 KM 21.600,-34.24469,-55.9254634
14/11/2013 19:00,CANELONES,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,86,M,1,MOTO,DOCTOR POUEY esq. DOCTOR BARRIOS AMORIN,-34.516667,-56.28333300000001
14/11/2013 21:10,ROCHA,DEPARTAMENTAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,76,M,5,,SAMUEL PRILIAC esq. ARROYO SAN MIGUEL,-33.6953087,-53.4580803
15/11/2013 16:20,CANELONES,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,11,F,1,AUTO,CESAR MAYO GUTIERREZ esq. BOULEVARD BOLIVAR,-34.2231035,-55.7314458
15/11/2013 16:30,DURAZNO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,16,M,1,BICICLETA,JOSE BATLLE Y ORDOÛEZ esq. DOCTOR RAUL SANTINI PELUFFO,-33.3877792,-56.507309
16/11/2013 04:23,COLONIA,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,20,M,1,,DIECINUEVE DE ABRIL esq. DEFENSA,-34.002861,-58.2848091
17/11/2013 03:00,CERRO LARGO,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,25,M,0,,RUTA 18 km. 4,-32.6553827,-53.6220145
18/11/2013 10:15,MALDONADO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,60,F,0,CAMION,CAMINO VECINAL,-34.72844,-54.8347324
19/11/2013 12:30,FLORES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,57,F,1,CAMION,RUTA 3 km. 186,-33.5094512,-56.9495362
21/11/2013 20:00,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,60,F,11,AUTO,RUTA 8 km. 60,-34.6907102,-55.82038859999999
23/11/2013 00:45,RIVERA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,17,M,1,MOTO,GUIDO MACHADO BRUM esq. TORRES DE MEDEIROS,0.0,0.0
23/11/2013 17:22,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,N,M,3,AUTO,DOCTOR CARLOS MARIA DE PENA esq. FRAY GENEROSO PEREZ,-34.8473124,-56.21939949999999
24/11/2013 02:15,CANELONES,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,74,M,0,AUTO,RUTA 8 VIEJA km. 59700,-34.6907102,-55.82038859999999
24/11/2013 05:30,CANELONES,DEPARTAMENTAL,COLISION CON OBSTACULO,MOTO,CONDUCTOR,27,M,0,,AVENIDA INGENIERO LUIS GIANNATTASIO esq. AV. A LA PLAYA,-34.516667,-56.28333300000001
24/11/2013 07:15,TACUAREMBO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,48,M,4,MOTO,GENERAL MANUEL ORIBE esq. VEINTICINCO DE AGOSTO,-31.7101803,-55.9871216
24/11/2013 09:30,PAYSANDU,DEPARTAMENTAL,ATROPELLO DE ANIMALES,MOTO,PASAJERO,77,F,6,,BOULEVARD GENERAL JOSE G. ARTIGAS esq. DAMASO ANTONIO LARRAÛAGA,-32.3744507,-57.6101913
26/11/2013 19:00,CANELONES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,18,M,0,CAMIONETA,AVENIDA BOLIVIA esq. CON. A SANTOS LUGARES,-34.516667,-56.28333300000001
26/11/2013 20:10,COLONIA,NACIONAL,COLISION CON OBSTACULO,AUTO,PASAJERO,N,M,0,,RUTA 50 Km. 13,-34.2726457,-57.8253638
26/11/2013 20:10,COLONIA,NACIONAL,COLISION CON OBSTACULO,AUTO,PASAJERO,74,F,0,,RUTA 50 Km. 13,-34.2726457,-57.8253638
26/11/2013 20:10,COLONIA,NACIONAL,COLISION CON OBSTACULO,AUTO,PASAJERO,84,F,0,,RUTA 50 Km. 13,-34.2726457,-57.8253638
28/11/2013 16:50,RIO NEGRO,DEPARTAMENTAL,DESPISTE,TRACTOR,CONDUCTOR,18,M,0,,Acceso Sur. Km. 9.500,-33.1121788,-58.3013191
28/11/2013 17:00,ARTIGAS,NACIONAL,DESPISTE,AUTO,CONDUCTOR,41,M,0,,RUTA 30 km. 151,-30.4211287,-56.4708226
29/11/2013 17:00,MALDONADO,NACIONAL,DESPISTE,AUTO,PASAJERO,69,M,1,,RUTA 93 km. 116 - ROTONDA CLUB DEL LAGO,-34.6277617,-54.9611836
29/11/2013 17:25,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,78,F,1,CAMIONETA,BOULEVARD GENERAL ARTIGAS esq. AVELINO MIRANDA,-34.8935488,-56.1634304
30/11/2013 04:00,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,MOTO,PASAJERO,16,F,14,,CAMINO MALDONADO esq. CAMINO CHACARITA DE LOS PADRES,-34.836752,-56.1027734
30/11/2013 16:30,PAYSANDU,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,37,F,0,,RUTA 3 km. 464,-32.3030185,-58.0430716
30/11/2013 16:30,PAYSANDU,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,60,M,1,,RUTA 3 km. 464,-32.3030185,-58.0430716
01/12/2013 04:15,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,19,M,0,,CAMINO FRANCISCO LECOCQ esq. BOULEVARD JOSE BATLLE Y ORDOÛEZ,-34.8141403,-56.2313004
01/12/2013 21:50,COLONIA,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,N,M,0,CAMION,RUTA 21 km. 259,-33.9820739,-58.2825502
02/12/2013 03:00,CERRO LARGO,NACIONAL,DESPISTE,CAMIONETA,PASAJERO,5,M,0,,RUTA 44 Km. 38.800,-32.3609596,-54.1549445
02/12/2013 15:55,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,29,M,0,CUADRICICLO,GRECIA esq. AUSTRIA,-34.8843401,-56.2708547
02/12/2013 18:20,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,OMNIBUS,CONDUCTOR,23,F,0,CAMION,BOULEVARD APARICIO SARAVIA esq. JACINTO TRAPANI,-34.8339332,-56.1615853
04/12/2013 06:10,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,CAMIONETA,AVENIDA OCHO DE OCTUBRE esq. ALFEREZ REAL,-34.8632859,-56.1301034
